"Proteins Unique Sequence ID"	"Peptide Groups Peptide Group ID"
"-6279478888489065804"	"12233"
"-7346634779911827254"	"141784"
"-4697370261215889932"	"114348"
"1281408203723189027"	"115491"
"7316364973511523624"	"106913"
"-6179672645832717336"	"171618"
"-2253036871243965201"	"145621"
"4812205563963537221"	"5621"
"3780943028693763467"	"107287"
"-6987745799554566725"	"138081"
"5593923735961542225"	"3168"
"-4265990204774033592"	"734"
"504093738677667823"	"111073"
"6717831225161761415"	"180800"
"-2926191319550893962"	"117565"
"-6222796260561926749"	"179923"
"-8533893209262250914"	"22182"
"-1953114146999994015"	"94886"
"-1707703891335855171"	"181305"
"-8164709769345228762"	"13697"
"568464796837822948"	"169632"
"-4571084566871798353"	"55174"
"-5878749091954707236"	"61972"
"8095037981369694658"	"93265"
"7393241828625359935"	"158694"
"6076185631256904569"	"162435"
"5657020156058980872"	"173028"
"-3307740507172488716"	"40680"
"4077783620514139312"	"157767"
"7707178006407490925"	"90206"
"3312961601966625911"	"110894"
"2025093551518495881"	"176005"
"-3981569091438122921"	"114813"
"-7682312476163043373"	"114595"
"8551747306859767135"	"118445"
"-8494300980345175756"	"175498"
"-2330995334301047008"	"35506"
"2089333689475724176"	"180229"
"798152879982526566"	"123"
"364086976847350379"	"46842"
"3715584417028259664"	"129345"
"-2436656635601103317"	"104641"
"-5489281537849050427"	"100818"
"5230078542330958363"	"181205"
"8813199514956100081"	"45095"
"-3585506896184313716"	"179586"
"-1664770674535561933"	"92404"
"4459383988131840815"	"91577"
"7714600249941919632"	"176645"
"-5234927014907967079"	"108184"
"-5233128446451314475"	"125430"
"469821544412833039"	"178146"
"5703781762481200822"	"63713"
"6085162609898003873"	"24860"
"-4872825174478960051"	"7461"
"775419555860448469"	"181614"
"-9100750251972445181"	"8201"
"-8855179925451267268"	"165279"
"-1585266992316877125"	"112559"
"947873724462567429"	"1008"
"8656041505154526394"	"159692"
"8179443974626363673"	"3744"
"-2992609788783469399"	"6460"
"-3276719871576654886"	"177153"
"-2190048182398586679"	"146643"
"-2310384250968281691"	"45664"
"6421392599925785436"	"171121"
"-6209502681101224333"	"160684"
"-1884707447535219714"	"55194"
"-2880295600024901369"	"10259"
"-4572306403840384650"	"115617"
"-8574805230493063036"	"112007"
"1188442009290671707"	"81804"
"-4850217669682801799"	"103517"
"7321724515391948514"	"99113"
"4461868117343589472"	"119352"
"2627795005895710032"	"19258"
"4390061241352575470"	"156744"
"-7486403724056782188"	"27069"
"8677465183251509063"	"59649"
"-2932313985044720890"	"185774"
"-1800037167457152106"	"58718"
"7779362395337591117"	"30838"
"7524352490741382419"	"181449"
"-5528640524029219543"	"24771"
"-8980500697727064305"	"176652"
"-2449426517635308859"	"3681"
"-3318017659961933117"	"24028"
"-8114492968310580525"	"154656"
"-2194368294587715280"	"156943"
"-2122025744724238776"	"127475"
"-5752760027524999381"	"169143"
"-3404502619951921532"	"171848"
"6298053913826308884"	"95804"
"2822155780876655725"	"107427"
"706443412800658116"	"63500"
"-3246576723643333795"	"150633"
"3147119451307441974"	"58814"
"-2010666374773995606"	"153325"
"-8034118436781948894"	"15922"
"7880695163940437874"	"129847"
"1199984255511246690"	"137578"
"-6579369189662832735"	"113184"
"-3759991758898534321"	"134525"
"8004592446864816783"	"177340"
"-3906185605223521012"	"115003"
"-6573503684227708318"	"180931"
"8260610778738387308"	"4332"
"8250154090209623680"	"7665"
"7172726289989085897"	"103804"
"222321955828462706"	"182931"
"3980690536672084448"	"185714"
"103112105648951971"	"168250"
"1562810564001530501"	"102835"
"-1467078136555344062"	"90694"
"5771737938610614120"	"171454"
"8023597143087882212"	"119077"
"-1704239558003687193"	"177024"
"8901428664106689374"	"182349"
"8380855263151822429"	"30294"
"-2897023766042750801"	"171310"
"6529470217009589496"	"146950"
"-1388353290409054284"	"5448"
"8914003618785624230"	"36390"
"-8565041105594939155"	"177567"
"-5377093586219491132"	"45232"
"7331339935402033299"	"68562"
"-4081821255654730279"	"118171"
"3191108156897797496"	"95155"
"5063344585483307093"	"174033"
"-4813494399836784523"	"41505"
"5857120018545354279"	"167370"
"-4245870540652335533"	"25204"
"8719545438223687688"	"13604"
"-7655957838206322046"	"160620"
"-2764493771843335681"	"33505"
"117262061430317364"	"104355"
"-9060536319755850290"	"147056"
"-2763770594966914939"	"127628"
"-9119616111706856744"	"40284"
"2723825141155694601"	"122720"
"-2783265528074175254"	"135023"
"4329245545062110439"	"39533"
"8976647445463942226"	"161006"
"-7434199030589689517"	"172948"
"2772167970486264253"	"145872"
"-5567467987070279927"	"2071"
"-5647730209445312513"	"170164"
"-2897487746883914532"	"30858"
"-9117117300834082613"	"2540"
"5765405585808973538"	"105639"
"1736163179168070894"	"8502"
"9215017324203505863"	"14768"
"1398672654930293590"	"96162"
"-2171989620062517746"	"1519"
"-675276312923681114"	"125362"
"8791134701989231462"	"115349"
"1392288504420246459"	"14313"
"-4989442227904674202"	"13115"
"-1016364169486291199"	"90196"
"7573385717766537595"	"40719"
"8932263568853688601"	"180334"
"282539810863181563"	"115288"
"653544174487068262"	"16314"
"4340156669496060526"	"17651"
"6734575471453550747"	"32012"
"3369137616140023088"	"100710"
"5310491488105008950"	"161331"
"-7858959922113811047"	"90095"
"4660762928554623897"	"180648"
"-6075912895449175249"	"111679"
"6930052097087835026"	"171047"
"4298785526974998210"	"56220"
"6462118287367883221"	"89212"
"7428234003778738305"	"101675"
"5123694492544734526"	"183049"
"5764222579986534899"	"169133"
"115101743397248701"	"92480"
"-8027641362663373540"	"23436"
"-3430961605673792526"	"146203"
"-4910055014827061803"	"115079"
"4354971542348250461"	"36250"
"-123895126992999128"	"114745"
"-2414375605373432376"	"34032"
"5195748519794980582"	"18365"
"-2262786275028472849"	"58150"
"-6024539323009410841"	"46051"
"-7554911446023016001"	"157203"
"-3928558694847449526"	"184751"
"8250323865636212863"	"42875"
"-3617663264695693440"	"24567"
"7093450291997999147"	"175557"
"-4877503792566385355"	"16592"
"-7502361480408702535"	"29001"
"6857356928160301149"	"24078"
"3022812070164419241"	"185229"
"8592706495200969097"	"134451"
"7673858341359087459"	"14325"
"5034217840069919209"	"174683"
"7069915122482910766"	"148537"
"-5615919369887998349"	"177973"
"-5592449745449549244"	"91578"
"-8764284085983728716"	"43396"
"-2033130566960754114"	"11055"
"5944195629605386665"	"137705"
"1304014562382960910"	"24953"
"5352136499893616615"	"96664"
"-4307491490075501206"	"96048"
"-7148094604996287167"	"4675"
"8124726233717471609"	"57414"
"-651184813655133351"	"168268"
"4115257495252240726"	"115795"
"743722838785437812"	"123580"
"-4534068984681137235"	"180033"
"1047850882453787868"	"11803"
"7472508916157269106"	"103511"
"-3359501381423715522"	"101793"
"-7889493676093025453"	"155230"
"-6344083837873759313"	"181302"
"5572843113901588070"	"160712"
"-5712517081782202986"	"7161"
"-5853825877774435955"	"129092"
"-2612054938348296953"	"91374"
"-7181785604482644820"	"174419"
"-3537193466780696360"	"129084"
"-398928808883879512"	"96826"
"-5652611183345642572"	"40204"
"-1699378345202944964"	"114621"
"-8991505405555366750"	"105184"
"-3450691866042293765"	"146420"
"-2928934229844812076"	"170588"
"9145991611537025162"	"151380"
"2840679928359396214"	"16575"
"2431037713967118528"	"101635"
"2593269451634803158"	"171556"
"-3348700563280306520"	"181054"
"-2379672404841283582"	"82743"
"821430221279869130"	"43372"
"3008882847524475916"	"182401"
"1946427774929743612"	"10594"
"2874142018275296018"	"20819"
"5875685193594640149"	"90316"
"3851715051474233643"	"105973"
"2210481861453836415"	"161067"
"5392777487392215113"	"53528"
"1475037397769826540"	"48133"
"-8613494787005004283"	"181798"
"-4247176720852068449"	"13737"
"-6664937440056635092"	"112630"
"764844803714826988"	"179027"
"-6764282473727919069"	"88753"
"-8229932598152221552"	"106176"
"-6367413251909450613"	"46584"
"8619472182958520531"	"113764"
"5483100710137512650"	"168892"
"2075323629818280588"	"106677"
"5710668633427535846"	"116567"
"7752338987200815694"	"13941"
"-6568826203256628777"	"46188"
"7448021442665095265"	"176260"
"-2350188829608931465"	"177983"
"6821313339248863201"	"152371"
"-62154573745771927"	"43157"
"-781271804933044442"	"156561"
"-8333516621554840403"	"30439"
"5639426559288223252"	"95760"
"5462667237774777304"	"176361"
"9022416781062355686"	"165499"
"7656229856008546485"	"20525"
"3230882669857741214"	"4717"
"5558821625919889641"	"50323"
"-7008442538818735376"	"177311"
"1373534053104032037"	"137773"
"-8881976693439910842"	"106024"
"-4830311805247258078"	"175422"
"5080369595642031285"	"14547"
"-6243804115931907737"	"34155"
"-4262429609392895714"	"167265"
"-8397270974056062959"	"10064"
"-5831318780158998432"	"179809"
"4312046131050647574"	"54631"
"6072091565905259276"	"149324"
"-3496599989848097415"	"146821"
"1060100718371849896"	"99275"
"2870938991305949224"	"58374"
"755217233260055713"	"180880"
"-6990547013884615551"	"103729"
"837370257864581378"	"99983"
"4446297038364687966"	"8775"
"6132827760965537069"	"9870"
"-4147874032451066507"	"174499"
"4826507384630182713"	"158259"
"-5517326746891322777"	"97155"
"-5309458315612800198"	"172158"
"-4008936127769007747"	"160855"
"6022231960649743773"	"58230"
"-2974134927255505490"	"157109"
"4269157593658569788"	"105605"
"-6720179589779934486"	"96828"
"4317219429199659424"	"104553"
"6609542144732775052"	"180722"
"-7001354880778454501"	"178058"
"-7333180136300150104"	"12997"
"6232167611005494061"	"20085"
"3850938661228975130"	"129683"
"-1066297842984078431"	"106418"
"7481599324901596636"	"42061"
"-7462981975688921114"	"146568"
"1039714562309974451"	"117668"
"9204758010535676815"	"146108"
"-5826982771784137928"	"114433"
"-5241124612822470915"	"178293"
"-2292593222020041360"	"154100"
"6590851508053806454"	"146116"
"-3881079650873622249"	"46154"
"-2009028340265945261"	"157701"
"-7996224520520444905"	"94300"
"7727744455345483682"	"184199"
"-3943470923424525784"	"146697"
"-138890123291332081"	"146682"
"7003283534467846840"	"7924"
"3562387644317083347"	"169404"
"-6706495995598786803"	"103829"
"258971474423548673"	"42143"
"-5364030635763458112"	"139178"
"1505271825198651647"	"54610"
"-8314832949912610149"	"93916"
"3609981093477389306"	"97574"
"-4629432555354117988"	"164511"
"-4347707240752628666"	"3724"
"9080862626962095597"	"148821"
"7216682931187911548"	"24665"
"-5762449723745155897"	"41163"
"1963753125530384868"	"60335"
"-1126668279084605329"	"7004"
"5167676998188788346"	"176339"
"-7112262159952005485"	"4486"
"2291665734159650582"	"48450"
"6585156526220186140"	"178867"
"7635059186967103870"	"36119"
"-4107495286689168051"	"33541"
"6120783021560764059"	"12884"
"4774550215756448610"	"108799"
"-8298289385043424255"	"183660"
"-817688115590127377"	"75912"
"-5658757101665122516"	"5285"
"-3354004188173804086"	"46992"
"5638304543600080"	"177033"
"4240995388596956577"	"100144"
"-3938831926199803543"	"127007"
"8527246992295723502"	"174343"
"1134562392053290926"	"28115"
"-2141683322297297694"	"186115"
"-1837878793854205649"	"134048"
"945913478307562709"	"128048"
"-5619853924693836334"	"129647"
"8706538844159986111"	"106698"
"61926280635528933"	"88680"
"4043384267201458756"	"181460"
"3610986345004973856"	"13778"
"5135742112230704380"	"24166"
"1093232271677386747"	"158281"
"193140464994973163"	"146691"
"-7462391840116260305"	"174173"
"5305679341133587567"	"86474"
"9157929292758815644"	"1956"
"-5169134958616220950"	"163782"
"-2723380110301134702"	"2200"
"-4686493625280248438"	"155571"
"4025843576786961024"	"36664"
"-3353134017530951509"	"52101"
"7718298736093812122"	"69739"
"-6197247688658885913"	"26042"
"-2000769279846083308"	"166201"
"-6585910940532122349"	"97116"
"7745253225456936520"	"127186"
"-8250639024737902778"	"159320"
"9059771322381882082"	"106412"
"-8993836243098773222"	"147398"
"8399686422006739058"	"49464"
"-8194889804076803831"	"146112"
"-3931502688338012469"	"168940"
"-5911471042018297925"	"179636"
"3304952133381549298"	"8199"
"7372270157556581361"	"17525"
"-1776648160380264263"	"88841"
"5240633681424972841"	"41314"
"-6751701588736204041"	"59620"
"-374289036912732411"	"92905"
"-7984641138409737976"	"30130"
"5970441865792546005"	"112773"
"5893062326726901368"	"162767"
"-7957037603345050203"	"136662"
"-5157211826918867279"	"116725"
"-1986987314704609604"	"133754"
"7500811780682688662"	"134390"
"7031077161766424227"	"106868"
"-3137726994373398706"	"135758"
"-7930539283880310516"	"150529"
"2614245215378921803"	"150537"
"-7384087443166083849"	"106637"
"-579746636861326094"	"157632"
"6461588678709598383"	"102917"
"986054919885634239"	"44120"
"-3659608677254824690"	"143149"
"-5439043522832827691"	"173343"
"5638474282161267402"	"12312"
"2644854664017279034"	"49805"
"4548642001083058322"	"185963"
"-5968150170303438064"	"159267"
"6079513439335487390"	"183443"
"4021736645923907192"	"175191"
"-4439599527071011873"	"72617"
"356787563121504482"	"131691"
"-94552620576090045"	"175945"
"-1938619972574952291"	"100011"
"5909232235632679983"	"183595"
"1292459384444475416"	"177985"
"-6053253579863259654"	"96987"
"-6902866621778883125"	"25458"
"-6933393051334437056"	"165699"
"7690147936594120282"	"159930"
"-767357545140157834"	"27924"
"-4178938987355296714"	"105374"
"3526198174853656938"	"100231"
"-5401419277650255532"	"33803"
"-7101780835120275737"	"172764"
"-9128345059399950903"	"99987"
"7020268087964795198"	"7108"
"-7091276917323746637"	"3255"
"-2604748441743257015"	"431"
"6036677964263745223"	"175502"
"5843152145544884275"	"171923"
"-6931862210339099933"	"18233"
"510487440568482920"	"125764"
"5464068146291938331"	"175779"
"-6265096555801149049"	"43003"
"-7972522835468462088"	"45249"
"-9000438294968273418"	"104997"
"4492814136567608962"	"42096"
"7298475413649471285"	"37223"
"-1297916080516905749"	"103329"
"7553358112482033805"	"128968"
"7159093635266280091"	"181042"
"127392206666109507"	"178077"
"-4942332083627674586"	"132348"
"-8200753479416328933"	"148601"
"8884823842415202204"	"32117"
"4972619903535100006"	"173986"
"-5620722506811584939"	"94424"
"3667791429140774240"	"146502"
"-8372954577843500195"	"26576"
"-7497019614434814723"	"7581"
"6107104793922959907"	"176967"
"-1179356982440791831"	"129294"
"8201232879759405860"	"175944"
"-567970208974842497"	"105563"
"710012249327667382"	"100843"
"5740935786864817136"	"178855"
"-3992202401745413050"	"46924"
"6916986776507281609"	"51102"
"8410241835469765050"	"158228"
"2936777588717646109"	"183394"
"703917073919082803"	"7765"
"-7879323310516705125"	"114366"
"-4691271095298353856"	"67254"
"7953357218888963531"	"40228"
"745274347307830124"	"136560"
"-2315785101654747082"	"924"
"4257899417113298170"	"28182"
"2268308097842944024"	"185457"
"4240907950946080993"	"13883"
"-7652692427915398655"	"167685"
"7175023148943120612"	"19854"
"-4350604871328298459"	"14934"
"-6928651678899214990"	"9634"
"1870630596764229112"	"170575"
"-8762392413298796714"	"139195"
"4253682685576471631"	"26206"
"715968340642640214"	"57624"
"6449078799256658420"	"57241"
"1936196132069053391"	"116893"
"2483100765271726616"	"113952"
"5232911468884989424"	"36575"
"-7076137767799261755"	"153865"
"-3064553156640731792"	"170247"
"-3949732143901396407"	"129480"
"2898221823971910502"	"180760"
"8725353916301729909"	"45184"
"-6607241123372228531"	"18048"
"-7550223946587707614"	"115576"
"-6238619609280539619"	"14412"
"8517445627070868701"	"129347"
"-939904416920954895"	"50706"
"7857445100061984594"	"127567"
"8122132634732921026"	"102889"
"3246242023728721975"	"27018"
"7666744292030772641"	"13354"
"-788718536083084523"	"171859"
"8302543892740036521"	"113135"
"3330412660782960382"	"17593"
"-2452493756132290899"	"10643"
"8642503759764886067"	"155960"
"5640697701811177027"	"178943"
"6028469905244234889"	"55076"
