"Proteins Unique Sequence ID"	"Annotation Protein Groups Group ID"
"-849081801659546262"	"13972"
"-849081801659546262"	"10133"
"-849081801659546262"	"13973"
"-849081801659546262"	"2230"
"-849081801659546262"	"1470"
"-849081801659546262"	"13974"
"-8588470506095453677"	"3896"
"-8588470506095453677"	"3897"
"-8588470506095453677"	"3883"
"-8588470506095453677"	"3884"
"-8588470506095453677"	"1583"
"-8588470506095453677"	"3892"
"-8588470506095453677"	"2450"
"-8588470506095453677"	"3885"
"-8588470506095453677"	"1696"
"-8588470506095453677"	"3891"
"5166856508772248001"	"1965"
"5166856508772248001"	"1981"
"5166856508772248001"	"304"
"5166856508772248001"	"1964"
"5166856508772248001"	"130"
"-6664537344047956195"	"8444"
"-6664537344047956195"	"6005"
"-6664537344047956195"	"6221"
"-6664537344047956195"	"7911"
"-6664537344047956195"	"5989"
"-6664537344047956195"	"5996"
"-6664537344047956195"	"8450"
"-6664537344047956195"	"4419"
"-6664537344047956195"	"8420"
"-6664537344047956195"	"6031"
"-6664537344047956195"	"8432"
"-6664537344047956195"	"1162"
"-6664537344047956195"	"8440"
"-6664537344047956195"	"8436"
"-6664537344047956195"	"2306"
"-6664537344047956195"	"5998"
"-6664537344047956195"	"1304"
"-6664537344047956195"	"6021"
"-6664537344047956195"	"6002"
"-6664537344047956195"	"6029"
"-6664537344047956195"	"8422"
"-6664537344047956195"	"8434"
"6670005547915153643"	"10869"
"6670005547915153643"	"14829"
"6670005547915153643"	"3905"
"6670005547915153643"	"64"
"6670005547915153643"	"10868"
"6670005547915153643"	"9905"
"6088825967158896660"	"17525"
"6088825967158896660"	"17526"
"6088825967158896660"	"6294"
"6088825967158896660"	"3844"
"6088825967158896660"	"17528"
"-2514808429644539006"	"12844"
"5381164833794741619"	"4753"
"5381164833794741619"	"1647"
"5381164833794741619"	"2831"
"5381164833794741619"	"9431"
"5381164833794741619"	"2491"
"5381164833794741619"	"3747"
"5381164833794741619"	"2571"
"5381164833794741619"	"8486"
"-7873771796286241695"	"4074"
"-7873771796286241695"	"4073"
"-7873771796286241695"	"304"
"3010766793389346536"	"12072"
"3010766793389346536"	"14807"
"3010766793389346536"	"15997"
"3010766793389346536"	"7777"
"3010766793389346536"	"11686"
"3010766793389346536"	"3719"
"3010766793389346536"	"3704"
"3010766793389346536"	"12177"
"3010766793389346536"	"3681"
"3010766793389346536"	"5415"
"3010766793389346536"	"8762"
"3010766793389346536"	"933"
"3010766793389346536"	"13897"
"3010766793389346536"	"6908"
"3010766793389346536"	"14041"
"3010766793389346536"	"15996"
"3010766793389346536"	"9941"
"3010766793389346536"	"9967"
"3010766793389346536"	"14104"
"1078046361948541096"	"15015"
"1078046361948541096"	"10438"
"1078046361948541096"	"3539"
"1078046361948541096"	"15014"
"1078046361948541096"	"12504"
"1078046361948541096"	"15016"
"1078046361948541096"	"15017"
"3290991412812475155"	"16126"
"3290991412812475155"	"2803"
"3290991412812475155"	"2259"
"3290991412812475155"	"6395"
"3290991412812475155"	"297"
"4039607230823659526"	"742"
"4039607230823659526"	"6143"
"4039607230823659526"	"297"
"-4770714879888361237"	"1647"
"-4770714879888361237"	"3337"
"-4770714879888361237"	"7110"
"6826176289632439324"	"4866"
"6826176289632439324"	"4878"
"6826176289632439324"	"1965"
"6826176289632439324"	"4876"
"6826176289632439324"	"304"
"6826176289632439324"	"2048"
"6826176289632439324"	"12078"
"6826176289632439324"	"12884"
"-2305631654265975414"	"13050"
"-2305631654265975414"	"1428"
"-2305631654265975414"	"10784"
"6910081975799465505"	"13825"
"6910081975799465505"	"1541"
"6910081975799465505"	"6234"
"6910081975799465505"	"10549"
"-8265724560765906942"	"5183"
"-8265724560765906942"	"5187"
"-8265724560765906942"	"304"
"-8265724560765906942"	"5185"
"-8265724560765906942"	"5182"
"-8265724560765906942"	"3016"
"7367615421387894087"	"9137"
"7367615421387894087"	"9144"
"7367615421387894087"	"10778"
"7367615421387894087"	"14463"
"7367615421387894087"	"9148"
"7367615421387894087"	"11688"
"7367615421387894087"	"7082"
"7367615421387894087"	"8245"
"7367615421387894087"	"1081"
"7367615421387894087"	"12260"
"7367615421387894087"	"9145"
"-8826640121646055106"	"2791"
"-8826640121646055106"	"2800"
"-8826640121646055106"	"2783"
"-8826640121646055106"	"2786"
"-8826640121646055106"	"2335"
"-8826640121646055106"	"2803"
"-8826640121646055106"	"1098"
"-8826640121646055106"	"2776"
"-8826640121646055106"	"726"
"-474422990152712875"	"12612"
"-474422990152712875"	"11143"
"-2220573577254265356"	"13120"
"3647234260862617095"	"15422"
"3647234260862617095"	"15423"
"6174880606405183757"	"10473"
"6174880606405183757"	"10474"
"6174880606405183757"	"6509"
"6174880606405183757"	"3943"
"6174880606405183757"	"9610"
"6174880606405183757"	"10186"
"6174880606405183757"	"3252"
"6174880606405183757"	"10043"
"-2857218708684993243"	"12602"
"-2857218708684993243"	"12603"
"-2857218708684993243"	"742"
"-1669243048092869257"	"13466"
"-1669243048092869257"	"13465"
"2769512896140685031"	"9407"
"2769512896140685031"	"9405"
"2769512896140685031"	"12548"
"2769512896140685031"	"5504"
"2769512896140685031"	"13589"
"2769512896140685031"	"12546"
"2769512896140685031"	"12551"
"2769512896140685031"	"15864"
"2769512896140685031"	"15865"
"2769512896140685031"	"15867"
"2769512896140685031"	"15785"
"-6640745081908687038"	"8471"
"-6640745081908687038"	"8467"
"-6640745081908687038"	"8466"
"2871409492107911452"	"12446"
"2871409492107911452"	"6686"
"2871409492107911452"	"2962"
"2871409492107911452"	"4537"
"2871409492107911452"	"712"
"2871409492107911452"	"15939"
"2871409492107911452"	"2952"
"2871409492107911452"	"4564"
"2871409492107911452"	"4654"
"-1068600970013118283"	"7366"
"-1068600970013118283"	"8906"
"-1068600970013118283"	"6701"
"-1068600970013118283"	"53"
"-1068600970013118283"	"13810"
"1332536426068475570"	"15144"
"1332536426068475570"	"9025"
"1332536426068475570"	"15143"
"1332536426068475570"	"1951"
"1332536426068475570"	"2048"
"-2284419351976775603"	"2812"
"-2284419351976775603"	"2813"
"1612740361905663696"	"15277"
"1612740361905663696"	"5376"
"1612740361905663696"	"14175"
"1612740361905663696"	"7877"
"-2594119076297966158"	"12790"
"-2594119076297966158"	"12792"
"-2594119076297966158"	"10504"
"-2594119076297966158"	"12788"
"-2594119076297966158"	"12789"
"-2594119076297966158"	"11707"
"8766016140567224551"	"4079"
"8766016140567224551"	"8108"
"8766016140567224551"	"10223"
"8766016140567224551"	"11891"
"8766016140567224551"	"10041"
"-6182186368676627238"	"8927"
"-6182186368676627238"	"2754"
"-6182186368676627238"	"2755"
"5313402656067691101"	"6825"
"5313402656067691101"	"7212"
"5313402656067691101"	"14810"
"5313402656067691101"	"1831"
"4893836570063627970"	"7670"
"4893836570063627970"	"1946"
"4893836570063627970"	"1541"
"4893836570063627970"	"7667"
"-179294617419103417"	"14309"
"-179294617419103417"	"14323"
"-179294617419103417"	"4113"
"-179294617419103417"	"11149"
"-179294617419103417"	"5456"
"-179294617419103417"	"5423"
"-179294617419103417"	"3069"
"-179294617419103417"	"53"
"-179294617419103417"	"9567"
"-179294617419103417"	"4308"
"-179294617419103417"	"594"
"-179294617419103417"	"36"
"-179294617419103417"	"1053"
"-179294617419103417"	"1287"
"-179294617419103417"	"1285"
"-179294617419103417"	"14315"
"-179294617419103417"	"6868"
"-179294617419103417"	"4665"
"-179294617419103417"	"11556"
"-179294617419103417"	"1281"
"-179294617419103417"	"14322"
"-179294617419103417"	"1283"
"-179294617419103417"	"1337"
"-179294617419103417"	"2713"
"-179294617419103417"	"1275"
"-179294617419103417"	"6535"
"-179294617419103417"	"14321"
"-179294617419103417"	"11875"
"-179294617419103417"	"10622"
"-179294617419103417"	"14308"
"3499849658499644306"	"12392"
"3499849658499644306"	"2890"
"3499849658499644306"	"11698"
"3499849658499644306"	"4610"
"5656717572997732758"	"13361"
"5656717572997732758"	"17256"
"5656717572997732758"	"17310"
"5656717572997732758"	"17311"
"5656717572997732758"	"17313"
"5656717572997732758"	"12582"
"5656717572997732758"	"12587"
"5656717572997732758"	"12581"
"-8654613729152941586"	"3614"
"-8654613729152941586"	"3627"
"-8654613729152941586"	"3611"
"-8654613729152941586"	"3610"
"-8654613729152941586"	"2746"
"-2333470476748255408"	"13001"
"-2333470476748255408"	"1583"
"2014587900474496052"	"15466"
"2014587900474496052"	"2754"
"2014587900474496052"	"2755"
"2014587900474496052"	"3252"
"-6096160842803463632"	"8540"
"-6096160842803463632"	"9043"
"-6096160842803463632"	"9044"
"-6096160842803463632"	"9050"
"-6096160842803463632"	"9051"
"-6096160842803463632"	"9052"
"-6096160842803463632"	"7822"
"-6096160842803463632"	"9045"
"-6096160842803463632"	"297"
"-6096160842803463632"	"9053"
"-6096160842803463632"	"9054"
"7314293489291001232"	"4963"
"7314293489291001232"	"1951"
"7314293489291001232"	"5747"
"6201262043542307507"	"10922"
"6201262043542307507"	"10923"
"6201262043542307507"	"10928"
"6201262043542307507"	"17577"
"6201262043542307507"	"5187"
"6201262043542307507"	"10930"
"6201262043542307507"	"10925"
"6201262043542307507"	"10935"
"6201262043542307507"	"5376"
"6201262043542307507"	"53"
"6201262043542307507"	"729"
"6201262043542307507"	"3252"
"6201262043542307507"	"384"
"-5330197461004945407"	"3522"
"7827642572833014462"	"12630"
"7827642572833014462"	"4225"
"7827642572833014462"	"4228"
"-6403678717829717744"	"2450"
"-6403678717829717744"	"3505"
"-6403678717829717744"	"4314"
"-6403678717829717744"	"8735"
"4361926129006051556"	"16650"
"4361926129006051556"	"15400"
"4361926129006051556"	"7121"
"4361926129006051556"	"6193"
"5219092479354345629"	"8604"
"5219092479354345629"	"8605"
"5219092479354345629"	"8606"
"5219092479354345629"	"8607"
"5219092479354345629"	"8608"
"5219092479354345629"	"4239"
"5219092479354345629"	"8603"
"5219092479354345629"	"6662"
"-6687870354662644574"	"4995"
"-6687870354662644574"	"4753"
"-6687870354662644574"	"8397"
"-6687870354662644574"	"8398"
"-6623999782056256246"	"2544"
"-6623999782056256246"	"8510"
"-6623999782056256246"	"8515"
"-6623999782056256246"	"8527"
"-6623999782056256246"	"3803"
"-6623999782056256246"	"7213"
"-6623999782056256246"	"8501"
"-6623999782056256246"	"8513"
"-6623999782056256246"	"8502"
"4878144000314540155"	"15435"
"4878144000314540155"	"2754"
"4878144000314540155"	"2755"
"-1721823371863977969"	"4723"
"-1721823371863977969"	"3283"
"-1721823371863977969"	"7423"
"-1721823371863977969"	"13429"
"-1721823371863977969"	"1507"
"-3676225974724489617"	"11867"
"-3676225974724489617"	"11868"
"-3676225974724489617"	"9792"
"-3676225974724489617"	"9803"
"-3676225974724489617"	"7186"
"-3676225974724489617"	"8958"
"-3676225974724489617"	"10641"
"-3676225974724489617"	"6677"
"-3676225974724489617"	"10644"
"-3676225974724489617"	"6452"
"-3676225974724489617"	"11865"
"-3873794915793825420"	"11658"
"729714306402912246"	"14863"
"729714306402912246"	"4308"
"729714306402912246"	"1053"
"729714306402912246"	"14864"
"729714306402912246"	"10049"
"729714306402912246"	"6865"
"729714306402912246"	"813"
"6438294564185077030"	"12001"
"3056061449621508521"	"3539"
"-1822360151641721881"	"9441"
"-1822360151641721881"	"13387"
"-1822360151641721881"	"9437"
"-1822360151641721881"	"297"
"7950271419257628424"	"18193"
"7950271419257628424"	"3166"
"7950271419257628424"	"1583"
"7950271419257628424"	"16218"
"-3113703590403153606"	"1547"
"-3113703590403153606"	"11592"
"-3113703590403153606"	"1541"
"5909350322516910922"	"17422"
"4684437010104716316"	"3443"
"4684437010104716316"	"6992"
"-4560958255263081327"	"1583"
"-4560958255263081327"	"1570"
"-4560958255263081327"	"1563"
"-4560958255263081327"	"1579"
"-4560958255263081327"	"8588"
"2009664634068227911"	"10602"
"2009664634068227911"	"10600"
"2009664634068227911"	"2843"
"2009664634068227911"	"10592"
"2009664634068227911"	"19"
"2009664634068227911"	"1"
"2009664634068227911"	"10124"
"2009664634068227911"	"15"
"-5077624206486076316"	"10416"
"-5077624206486076316"	"1150"
"-5077624206486076316"	"1157"
"-5077624206486076316"	"9643"
"-5457086219515973345"	"928"
"-5457086219515973345"	"6924"
"-5457086219515973345"	"9952"
"-5457086219515973345"	"6927"
"-5457086219515973345"	"8762"
"-5457086219515973345"	"2588"
"-5457086219515973345"	"610"
"-5457086219515973345"	"9953"
"-5457086219515973345"	"297"
"-5457086219515973345"	"8031"
"-5457086219515973345"	"9370"
"-5457086219515973345"	"9951"
"-5457086219515973345"	"6929"
"-8205402772660812187"	"5404"
"-8205402772660812187"	"5395"
"-8205402772660812187"	"5394"
"-8205402772660812187"	"5410"
"-8205402772660812187"	"2745"
"-8205402772660812187"	"53"
"-8205402772660812187"	"729"
"-8205402772660812187"	"5409"
"-8205402772660812187"	"5407"
"-8205402772660812187"	"5411"
"3854455294821174963"	"12912"
"3854455294821174963"	"4358"
"3854455294821174963"	"1647"
"3854455294821174963"	"2189"
"-105519067553436175"	"14400"
"-105519067553436175"	"14403"
"-105519067553436175"	"14402"
"-105519067553436175"	"8126"
"-105519067553436175"	"8130"
"-105519067553436175"	"14399"
"-105519067553436175"	"928"
"-105519067553436175"	"4419"
"-105519067553436175"	"4864"
"-105519067553436175"	"610"
"155528844813379728"	"3214"
"155528844813379728"	"485"
"155528844813379728"	"3035"
"155528844813379728"	"14556"
"-1274454583938442817"	"1652"
"-1274454583938442817"	"6447"
"-4044629129436372468"	"11486"
"-4044629129436372468"	"11491"
"-4044629129436372468"	"5116"
"-4044629129436372468"	"10422"
"-4044629129436372468"	"11490"
"-4044629129436372468"	"6306"
"-4044629129436372468"	"3905"
"-4044629129436372468"	"1640"
"-4044629129436372468"	"1886"
"-4044629129436372468"	"5009"
"-4044629129436372468"	"36"
"-4044629129436372468"	"11483"
"-4044629129436372468"	"11493"
"-4044629129436372468"	"535"
"-4044629129436372468"	"11481"
"-4044629129436372468"	"9252"
"-4044629129436372468"	"1157"
"-4044629129436372468"	"1275"
"-4044629129436372468"	"10622"
"905993394095765971"	"14952"
"905993394095765971"	"13475"
"905993394095765971"	"13474"
"5880366580113497086"	"17387"
"5880366580113497086"	"17398"
"5880366580113497086"	"17388"
"5880366580113497086"	"17390"
"5880366580113497086"	"17400"
"5880366580113497086"	"17402"
"5880366580113497086"	"17406"
"5880366580113497086"	"17408"
"5880366580113497086"	"17410"
"5880366580113497086"	"7345"
"5880366580113497086"	"10145"
"5880366580113497086"	"15506"
"5880366580113497086"	"15169"
"5880366580113497086"	"5049"
"5880366580113497086"	"2234"
"5880366580113497086"	"5072"
"5880366580113497086"	"17413"
"5880366580113497086"	"12288"
"5880366580113497086"	"13975"
"5880366580113497086"	"13973"
"5880366580113497086"	"16843"
"5880366580113497086"	"16852"
"5880366580113497086"	"17395"
"5880366580113497086"	"10143"
"5880366580113497086"	"15095"
"5880366580113497086"	"10153"
"5880366580113497086"	"11408"
"5880366580113497086"	"2545"
"5880366580113497086"	"2549"
"5880366580113497086"	"10141"
"5880366580113497086"	"16854"
"5880366580113497086"	"7150"
"5880366580113497086"	"53"
"5880366580113497086"	"7552"
"5880366580113497086"	"9293"
"5880366580113497086"	"7114"
"5880366580113497086"	"17386"
"5880366580113497086"	"16849"
"5880366580113497086"	"17385"
"5880366580113497086"	"14665"
"5880366580113497086"	"10142"
"5880366580113497086"	"2230"
"5880366580113497086"	"11039"
"5880366580113497086"	"6121"
"5880366580113497086"	"17392"
"5880366580113497086"	"1488"
"5880366580113497086"	"5880"
"5880366580113497086"	"17397"
"5880366580113497086"	"1470"
"5880366580113497086"	"7537"
"5880366580113497086"	"16847"
"5880366580113497086"	"9526"
"5880366580113497086"	"9967"
"5880366580113497086"	"17391"
"5880366580113497086"	"12307"
"1428811385271777844"	"14169"
"1428811385271777844"	"14172"
"1944955918091712504"	"8103"
"1944955918091712504"	"15436"
"1944955918091712504"	"7176"
"1944955918091712504"	"7187"
"-1867979165553067313"	"13327"
"-1867979165553067313"	"6831"
"4600920651766906085"	"4100"
"4600920651766906085"	"13729"
"-4396257609671438072"	"11228"
"-4396257609671438072"	"11229"
"-4396257609671438072"	"3754"
"-4396257609671438072"	"4419"
"-4396257609671438072"	"499"
"-4396257609671438072"	"7943"
"33731746096027930"	"9605"
"33731746096027930"	"4272"
"33731746096027930"	"4248"
"33731746096027930"	"3539"
"33731746096027930"	"14486"
"-1334923261795063167"	"4385"
"-1334923261795063167"	"13679"
"-1334923261795063167"	"711"
"-1334923261795063167"	"8044"
"-1334923261795063167"	"4568"
"-1334923261795063167"	"13666"
"-1334923261795063167"	"13667"
"-1334923261795063167"	"13668"
"-1334923261795063167"	"13671"
"-1334923261795063167"	"13677"
"-1334923261795063167"	"13675"
"-1334923261795063167"	"13674"
"-1334923261795063167"	"3508"
"-1334923261795063167"	"13680"
"1215992806615664746"	"15071"
"1215992806615664746"	"8555"
"1215992806615664746"	"14367"
"1215992806615664746"	"4537"
"1215992806615664746"	"4540"
"1215992806615664746"	"15075"
"1215992806615664746"	"1411"
"1215992806615664746"	"4084"
"1215992806615664746"	"7661"
"1215992806615664746"	"2077"
