"Peptide Groups Peptide Group ID"	"Consensus Features "
"103671"	"421135"
"103693"	"241811"
"103705"	"299620"
"103711"	"440461"
"103721"	"287243"
"103734"	"247041"
"103735"	"460948"
"103754"	"363505"
"103798"	"334834"
"103829"	"284806"
"103843"	"189910"
"103843"	"189911"
"103850"	"94406"
"103858"	"371957"
"103537"	"485804"
"103525"	"270458"
"103519"	"418815"
"103519"	"512468"
"103278"	"287381"
"103278"	"423360"
"103281"	"274844"
"103303"	"422101"
"103303"	"422102"
"103317"	"300980"
"103334"	"394574"
"103340"	"333903"
"103348"	"407220"
"103353"	"449995"
"103358"	"404140"
"103359"	"477682"
"103890"	"422493"
"103375"	"278238"
"103375"	"278239"
"103385"	"393455"
"103393"	"377176"
"103417"	"399665"
"103420"	"260217"
"103433"	"268812"
"103451"	"426989"
"103456"	"349899"
"103467"	"200879"
"103470"	"155288"
"103487"	"130262"
"103502"	"4825"
"103502"	"300341"
"103509"	"289989"
"186210"	"193548"
"186210"	"408232"
"103517"	"242664"
"103517"	"242756"
"103384"	"472278"
"106085"	"300076"
"103912"	"211029"
"103942"	"272389"
"104095"	"392786"
"104096"	"381712"
"104097"	"403470"
"104119"	"412658"
"104123"	"254681"
"104135"	"238039"
"104153"	"398102"
"104158"	"218218"
"104188"	"260030"
"104206"	"346861"
"104245"	"370168"
"104263"	"466084"
"104270"	"208138"
"104307"	"243793"
"104309"	"451264"
"104311"	"451378"
"104312"	"458324"
"104313"	"410409"
"104313"	"410416"
"104314"	"360600"
"104320"	"171784"
"104320"	"394361"
"104320"	"394363"
"104320"	"394364"
"104320"	"394410"
"104320"	"394411"
"104320"	"394413"
"104320"	"394415"
"104320"	"394416"
"104320"	"394417"
"104320"	"394418"
"104320"	"394419"
"104320"	"394420"
"104320"	"394478"
"104320"	"394479"
"104320"	"394481"
"104320"	"394482"
"104320"	"394483"
"104321"	"372168"
"104322"	"177977"
"104322"	"399471"
"104322"	"399505"
"104322"	"399506"
"104322"	"399508"
"104322"	"399510"
"104322"	"399554"
"104322"	"399555"
"104322"	"399557"
"104349"	"186607"
"104349"	"403910"
"104350"	"247916"
"104080"	"297494"
"104075"	"357735"
"104074"	"358244"
"103943"	"297269"
"103951"	"349843"
"103956"	"280673"
"103959"	"416642"
"103963"	"335384"
"103971"	"287762"
"103981"	"407897"
"103986"	"266093"
"103987"	"156996"
"103992"	"364100"
"104002"	"364100"
"104002"	"364213"
"104005"	"409523"
"103927"	"395495"
"104010"	"234178"
"104010"	"234179"
"104020"	"60598"
"104023"	"300674"
"104023"	"433351"
"104025"	"459192"
"104028"	"274695"
"104028"	"274698"
"104029"	"343893"
"104034"	"318533"
"104045"	"305315"
"104046"	"365510"
"104050"	"360813"
"104016"	"364885"
"106106"	"125438"
"108309"	"332570"
"108405"	"398820"
"108477"	"349733"
"108479"	"125471"
"108502"	"380088"
"108502"	"380195"
"108505"	"445204"
"108505"	"445210"
"108505"	"445211"
"108531"	"275983"
"108558"	"376191"
"108558"	"376257"
"108583"	"467136"
"108602"	"206847"
"108607"	"200020"
"108635"	"383040"
"108673"	"365507"
"108701"	"418389"
"108738"	"417835"
"108758"	"466058"
"108777"	"453033"
"108788"	"367923"
"108788"	"367924"
"108789"	"428150"
"108789"	"428153"
"108789"	"428250"
"108797"	"419299"
"108827"	"301671"
"108835"	"232320"
"108841"	"310259"
"108841"	"477397"
"108284"	"225335"
"108254"	"435744"
"108224"	"312253"
"107757"	"488345"
"107804"	"289434"
"107808"	"403381"
"107812"	"319933"
"107817"	"296038"
"107830"	"224861"
"107893"	"232702"
"107951"	"228539"
"107951"	"228611"
"107951"	"228612"
"107951"	"228614"
"107951"	"228615"
"107951"	"228616"
"107951"	"228617"
"107951"	"228618"
"107951"	"228706"
"107952"	"297115"
"107961"	"394261"
"107979"	"318568"
"108859"	"287088"
"108012"	"435230"
"108103"	"342207"
"108155"	"393708"
"108170"	"239889"
"108180"	"470377"
"108185"	"209504"
"108186"	"476049"
"108187"	"343898"
"108187"	"343978"
"108189"	"296831"
"108191"	"54910"
"108191"	"323773"
"108196"	"101324"
"108196"	"347853"
"108202"	"225154"
"108222"	"368141"
"108040"	"257938"
"107726"	"406691"
"107726"	"406737"
"108889"	"387117"
"108897"	"240610"
"109428"	"357377"
"109435"	"302119"
"109437"	"314652"
"109455"	"348873"
"109476"	"160379"
"109515"	"241017"
"109515"	"393170"
"109571"	"153936"
"109571"	"383201"
"109582"	"427103"
"109616"	"395836"
"109640"	"343077"
"109640"	"489284"
"109640"	"489285"
"109718"	"325135"
"109718"	"482838"
"109748"	"61114"
"109749"	"263405"
"109749"	"263463"
"109750"	"57707"
"109750"	"58083"
"109750"	"325467"
"109754"	"278980"
"109755"	"82974"
"109759"	"211685"
"109835"	"61747"
"109835"	"326688"
"109874"	"214137"
"109874"	"214140"
"109876"	"251881"
"109876"	"251884"
"109879"	"271802"
"109904"	"431661"
"109939"	"274564"
"109417"	"395434"
"109409"	"301168"
"109380"	"233870"
"109311"	"392095"
"108907"	"286109"
"108952"	"307536"
"108990"	"344475"
"108990"	"344476"
"108991"	"236014"
"109010"	"323382"
"109010"	"482330"
"109028"	"280100"
"109036"	"364879"
"109036"	"495822"
"109037"	"346420"
"109047"	"386747"
"109082"	"302602"
"109123"	"263483"
"109124"	"60461"
"109183"	"430171"
"109184"	"285824"
"109184"	"285825"
"109211"	"308273"
"109245"	"317301"
"109252"	"264279"
"109253"	"60340"
"109253"	"60606"
"109253"	"326401"
"109253"	"326456"
"109254"	"405384"
"109258"	"483833"
"109261"	"367738"
"109264"	"241680"
"109267"	"451851"
"109278"	"413711"
"109288"	"294734"
"103277"	"324206"
"107713"	"250342"
"107679"	"336089"
"106517"	"262758"
"106520"	"346674"
"106520"	"346780"
"106520"	"346781"
"106520"	"346782"
"106520"	"346783"
"106520"	"465467"
"106520"	"465514"
"106520"	"465515"
"106520"	"465516"
"106520"	"465517"
"106532"	"464605"
"106536"	"13381"
"106556"	"178682"
"106566"	"300126"
"106573"	"434648"
"106583"	"218554"
"106583"	"218555"
"106597"	"347421"
"106599"	"439220"
"106600"	"274651"
"106600"	"274652"
"106601"	"347995"
"106610"	"231887"
"106617"	"394572"
"106617"	"394634"
"106625"	"429638"
"106628"	"250464"
"106641"	"222105"
"106644"	"180558"
"106645"	"272509"
"106655"	"201895"
"106655"	"201896"
"106656"	"289402"
"106659"	"180484"
"106664"	"253514"
"106667"	"119163"
"106690"	"368065"
"106701"	"320893"
"106730"	"371176"
"106510"	"435232"
"106510"	"516185"
"106498"	"130591"
"106498"	"307305"
"106497"	"263771"
"106497"	"263772"
"106477"	"239252"
"106128"	"477468"
"106132"	"461442"
"106141"	"424321"
"106165"	"449460"
"106201"	"340032"
"106205"	"304642"
"106205"	"475111"
"106218"	"314944"
"106224"	"226351"
"106261"	"219787"
"106264"	"427535"
"106309"	"154302"
"106331"	"453105"
"106333"	"202417"
"106337"	"479037"
"106339"	"464267"
"106344"	"101788"
"106398"	"335166"
"106398"	"335167"
"106398"	"335168"
"106398"	"335169"
"106398"	"335170"
"106398"	"335171"
"106398"	"335172"
"106398"	"335173"
"106398"	"335174"
"106398"	"335175"
"106435"	"273877"
"106435"	"416047"
"106438"	"269244"
"106447"	"354738"
"106458"	"368109"
"106475"	"248742"
"106475"	"248743"
"107683"	"272334"
"106776"	"271126"
"106793"	"193209"
"107279"	"445308"
"107298"	"356871"
"107310"	"304697"
"107325"	"464703"
"107340"	"238496"
"107341"	"460900"
"107355"	"214334"
"107355"	"214423"
"107355"	"214425"
"107355"	"214426"
"107355"	"214427"
"107355"	"214428"
"107355"	"214429"
"107355"	"214430"
"107355"	"214431"
"107355"	"214515"
"107355"	"214519"
"107355"	"214520"
"107356"	"284672"
"107356"	"284673"
"107356"	"284677"
"107357"	"149965"
"107357"	"320647"
"107380"	"446729"
"107381"	"272221"
"107438"	"432157"
"107458"	"301752"
"107479"	"263659"
"107483"	"217616"
"107490"	"257999"
"107491"	"449862"
"107497"	"286026"
"107500"	"447710"
"107554"	"481498"
"107555"	"372256"
"107582"	"320307"
"107582"	"320309"
"107631"	"395034"
"107654"	"302956"
"107254"	"192628"
"107254"	"407827"
"107254"	"407865"
"107240"	"240634"
"107218"	"267114"
"107206"	"312889"
"106820"	"250417"
"106821"	"247941"
"106823"	"262548"
"106827"	"200003"
"106836"	"307010"
"106844"	"257093"
"106848"	"231824"
"106849"	"162106"
"106858"	"232640"
"106859"	"6687"
"106859"	"6688"
"106859"	"300981"
"106893"	"338926"
"106893"	"488313"
"106896"	"307008"
"106789"	"307239"
"106897"	"316572"
"106916"	"333146"
"106925"	"241287"
"106982"	"273651"
"106982"	"458761"
"107017"	"164963"
"107090"	"217496"
"107096"	"229966"
"107107"	"375408"
"107121"	"296160"
"107132"	"41363"
"107132"	"318237"
"107140"	"385933"
"107145"	"229767"
"107178"	"178681"
"107178"	"178682"
"107197"	"260014"
"107205"	"295645"
"103274"	"179888"
"103272"	"232581"
"99499"	"250415"
"99507"	"287389"
"99513"	"439901"
"99522"	"226887"
"99539"	"332472"
"99545"	"319565"
"99550"	"457830"
"99552"	"244113"
"99594"	"310374"
"99611"	"419363"
"99611"	"498191"
"99612"	"167426"
"99612"	"392204"
"99615"	"226238"
"99661"	"309070"
"99664"	"305401"
"99664"	"475110"
"99691"	"417496"
"99691"	"417497"
"99693"	"248846"
"99705"	"487029"
"99706"	"397378"
"99706"	"397379"
"99707"	"230208"
"99716"	"173387"
"99716"	"395029"
"99719"	"411727"
"99720"	"324145"
"99479"	"265722"
"99473"	"218219"
"99471"	"442708"
"99141"	"315617"
"99142"	"17043"
"99148"	"200502"
"99148"	"200505"
"99165"	"356071"
"99171"	"342577"
"99176"	"393697"
"99179"	"339024"
"99206"	"375611"
"99227"	"400561"
"99228"	"349144"
"99229"	"301048"
"99229"	"301050"
"99242"	"152115"
"99740"	"417952"
"99244"	"65864"
"99244"	"65865"
"99244"	"65866"
"99244"	"65867"
"99244"	"65868"
"99244"	"65869"
"99244"	"65870"
"99244"	"65871"
"99256"	"421093"
"99269"	"151997"
"99283"	"453202"
"99292"	"411828"
"99320"	"408233"
"99332"	"394217"
"99342"	"391768"
"99342"	"504622"
"99350"	"425725"
"99351"	"454323"
"99455"	"225054"
"99462"	"351967"
"99467"	"246098"
"99467"	"441536"
"99468"	"458827"
"99252"	"301225"
"99252"	"473482"
"99140"	"228191"
"99767"	"308414"
"99767"	"476550"
"99972"	"213829"
"99990"	"321435"
"99990"	"449630"
"99990"	"449632"
"99990"	"449633"
"99990"	"449635"
"99990"	"449636"
"99990"	"449679"
"99990"	"449680"
"99990"	"518038"
"99990"	"518039"
"99990"	"518041"
"99991"	"441825"
"99991"	"441826"
"99991"	"441827"
"99991"	"441828"
"99991"	"441831"
"99991"	"441832"
"99991"	"441837"
"99991"	"441897"
"99991"	"517308"
"99992"	"437664"
"99993"	"238817"
"99993"	"436228"
"99994"	"96039"
"99994"	"96040"
"99994"	"284730"
"99994"	"464845"
"99998"	"217605"
"99998"	"217712"
"100002"	"190479"
"100002"	"190480"
"100002"	"190483"
"100002"	"190645"
"100002"	"190794"
"100007"	"280969"
"100008"	"289571"
"100010"	"473155"
"100034"	"227561"
"100073"	"235396"
"100077"	"326775"
"100101"	"296610"
"100137"	"288881"
"100139"	"143759"
"100159"	"426887"
"100183"	"176448"
"100183"	"398162"
"99965"	"174521"
"99965"	"396299"
"99959"	"248012"
"99771"	"145563"
"99771"	"378476"
"99781"	"322521"
"99785"	"306692"
"99786"	"248822"
"99789"	"233760"
"99805"	"405330"
"99806"	"359066"
"99819"	"433071"
"99819"	"515865"
"99820"	"397255"
"99820"	"506133"
"99821"	"425418"
"99823"	"246099"
"99823"	"441537"
"99823"	"441538"
"99823"	"441539"
"99824"	"240001"
"99824"	"392732"
"99825"	"236398"
"99825"	"389637"
"99828"	"316361"
"99835"	"391041"
"99857"	"488331"
"99859"	"417545"
"99860"	"308395"
"99869"	"400132"
"99874"	"355495"
"99875"	"477074"
"99879"	"379700"
"99886"	"206120"
"99913"	"209323"
"99928"	"326812"
"99946"	"261924"
"99831"	"459943"
"99139"	"150370"
"99128"	"308723"
"98042"	"300720"
"98063"	"238588"
"98079"	"209165"
"98090"	"206266"
"98151"	"240145"
"98219"	"409319"
"98226"	"310971"
"98226"	"311031"
"98309"	"286043"
"98310"	"4179"
"98310"	"298898"
"98313"	"205807"
"98343"	"402229"
"98350"	"318327"
"98351"	"260465"
"98356"	"315583"
"98372"	"320217"
"98373"	"293673"
"98392"	"65828"
"98392"	"328380"
"98414"	"349416"
"98434"	"33746"
"98434"	"313567"
"98435"	"130049"
"98441"	"342242"
"98024"	"222836"
"98018"	"235423"
"97993"	"224759"
"97484"	"174188"
"97490"	"415048"
"97582"	"223369"
"97604"	"410952"
"97607"	"421632"
"97628"	"252948"
"97675"	"145655"
"97675"	"378537"
"98452"	"104397"
"98452"	"349818"
"97721"	"276443"
"97791"	"13256"
"97791"	"13258"
"97791"	"13259"
"97810"	"404923"
"97810"	"404989"
"97810"	"404991"
"97810"	"404992"
"97858"	"217013"
"97887"	"332461"
"97901"	"372721"
"97901"	"372722"
"97914"	"268156"
"97952"	"430223"
"97735"	"320303"
"97735"	"320304"
"97735"	"320305"
"98456"	"266916"
"98472"	"166926"
"98472"	"331566"
"98906"	"189496"
"98906"	"405340"
"98949"	"147185"
"98951"	"334797"
"98955"	"103566"
"98955"	"349529"
"98971"	"106473"
"98971"	"351444"
"98976"	"97878"
"98976"	"97879"
"98976"	"97880"
"98976"	"97881"
"98976"	"97882"
"98976"	"97885"
"98976"	"97891"
"98976"	"98021"
"98976"	"98023"
"98976"	"98024"
"98976"	"98026"
"98976"	"98028"
"98976"	"98029"
"98976"	"98032"
"98976"	"98033"
"98976"	"98035"
"98976"	"98170"
"98976"	"98176"
"98976"	"98178"
"98976"	"98179"
"98976"	"98180"
"98976"	"98183"
"98976"	"98326"
"98976"	"98437"
"98976"	"98531"
"98976"	"345436"
"98976"	"345437"
"98976"	"345438"
"98976"	"345439"
"98976"	"345441"
"98976"	"345442"
"98976"	"345443"
"98976"	"345505"
"98976"	"345506"
"98976"	"345507"
"98976"	"345508"
"98976"	"345509"
"98976"	"345511"
"98976"	"345512"
"98976"	"345513"
"98976"	"345514"
"98976"	"345515"
"98976"	"345582"
"98976"	"345583"
"98976"	"345584"
"98976"	"345585"
"98976"	"345676"
"98977"	"335511"
"98981"	"165670"
"99008"	"411450"
"99019"	"188984"
"99023"	"400739"
"99023"	"506822"
"99049"	"272331"
"99050"	"281437"
"99051"	"224936"
"99059"	"398873"
"99066"	"403446"
"99071"	"453365"
"99074"	"89234"
"99074"	"89235"
"99075"	"291464"
"99095"	"252327"
"99098"	"246902"
"99124"	"436807"
"98833"	"272486"
"98831"	"234208"
"98565"	"445972"
"98606"	"229799"
"98606"	"229803"
"98606"	"229804"
"98606"	"229805"
"98606"	"229904"
"98606"	"229905"
"98606"	"229906"
"98606"	"229907"
"98606"	"229908"
"98606"	"229910"
"98606"	"229911"
"98606"	"229912"
"98606"	"229913"
"98606"	"229914"
"98606"	"229916"
"98607"	"258890"
"98607"	"258893"
"98607"	"258957"
"98607"	"258958"
"98613"	"144040"
"98613"	"144045"
"98613"	"144146"
"98613"	"144149"
"98613"	"144221"
"98613"	"376893"
"98613"	"376895"
"98613"	"376896"
"98614"	"341674"
"98614"	"462554"
"98625"	"287015"
"98625"	"287089"
"98630"	"444347"
"98631"	"291478"
"98632"	"17085"
"98632"	"239764"
"98633"	"343012"
"98635"	"280592"
"98635"	"419337"
"98636"	"194823"
"98636"	"194824"
"98636"	"352773"
"98647"	"337929"
"98471"	"398874"
"98471"	"398875"
"98471"	"506316"
"98652"	"203236"
"98699"	"177751"
"98699"	"177753"
"98722"	"137845"
"98722"	"137846"
"98765"	"208097"
"98766"	"278882"
"98791"	"243686"
"98791"	"439795"
"98795"	"287252"
"98799"	"391098"
"98799"	"391099"
"98806"	"224381"
"98806"	"378502"
"98818"	"283659"
"98689"	"393992"
"138775"	"301454"
"101971"	"332634"
"101994"	"151309"
"101994"	"151310"
"102034"	"271792"
"102054"	"325743"
"102059"	"278236"
"102063"	"206391"
"102080"	"419352"
"102089"	"102321"
"102089"	"102432"
"102092"	"384748"
"102136"	"469753"
"102188"	"281220"
"102220"	"402529"
"102220"	"507447"
"102263"	"237855"
"102267"	"407512"
"102283"	"405518"
"102324"	"410068"
"102353"	"246647"
"102359"	"357135"
"102377"	"174423"
"102403"	"277569"
"102403"	"277691"
"102403"	"277692"
"102404"	"292946"
"102404"	"292948"
"102408"	"342981"
"101966"	"300288"
"101964"	"299650"
"101964"	"472558"
"101963"	"336119"
"101962"	"328772"
"101736"	"414150"
"101752"	"438257"
"101770"	"392254"
"101777"	"240144"
"101779"	"393408"
"101793"	"266949"
"101793"	"266950"
"101794"	"474933"
"101807"	"222082"
"101808"	"229041"
"101808"	"229042"
"101829"	"132529"
"101833"	"243114"
"102419"	"411920"
"102419"	"510434"
"102419"	"510435"
"101860"	"288883"
"101892"	"328820"
"101892"	"328821"
"101894"	"449943"
"101900"	"280521"
"101905"	"288098"
"101910"	"266981"
"101919"	"232694"
"101920"	"389563"
"101921"	"403290"
"101924"	"325214"
"101956"	"209477"
"101956"	"416382"
"101956"	"416383"
"101957"	"359727"
"101957"	"493921"
"101958"	"278293"
"101959"	"333051"
"101961"	"290960"
"101961"	"468128"
"101876"	"417140"
"101734"	"346765"
"101734"	"346766"
"102446"	"209397"
"102450"	"13463"
"102450"	"304319"
"102947"	"245165"
"102947"	"245166"
"102947"	"245167"
"102947"	"245168"
"102947"	"245170"
"102988"	"260476"
"102990"	"294531"
"103001"	"231942"
"103032"	"396590"
"103032"	"505950"
"103050"	"301929"
"103070"	"378201"
"103070"	"480285"
"103071"	"431886"
"103084"	"470981"
"103102"	"430075"
"103119"	"230633"
"103121"	"164287"
"103128"	"440183"
"103128"	"440184"
"103171"	"239787"
"103172"	"257048"
"103188"	"247926"
"103197"	"418670"
"103200"	"280512"
"103221"	"321776"
"103221"	"481857"
"103223"	"410653"
"103224"	"297540"
"103236"	"302098"
"103247"	"307315"
"103250"	"401918"
"103250"	"401919"
"103250"	"507104"
"103250"	"507105"
"103251"	"398918"
"103251"	"398919"
"103251"	"506339"
"103251"	"506340"
"103262"	"379713"
"103267"	"251121"
"102942"	"118191"
"102942"	"118192"
"102942"	"299067"
"102468"	"408380"
"102496"	"306248"
"102541"	"338980"
"102544"	"177637"
"102565"	"314049"
"102577"	"225200"
"102589"	"174131"
"102595"	"324803"
"102646"	"61525"
"102646"	"326636"
"102647"	"475763"
"102669"	"326568"
"102449"	"230682"
"102674"	"144128"
"102678"	"456633"
"102688"	"476407"
"102700"	"241872"
"102704"	"308498"
"102738"	"241258"
"102738"	"241259"
"102738"	"438190"
"102739"	"240113"
"102739"	"437827"
"102764"	"245990"
"102764"	"441442"
"102783"	"152281"
"102783"	"321662"
"102783"	"321663"
"102788"	"364743"
"102849"	"219202"
"102859"	"277345"
"102859"	"277461"
"102859"	"277462"
"102675"	"456469"
"100242"	"284396"
"101717"	"148584"
"101717"	"148585"
"101700"	"393256"
"100687"	"462657"
"100687"	"462659"
"100688"	"435925"
"100705"	"288586"
"100706"	"391153"
"100721"	"296266"
"100757"	"298420"
"100759"	"335599"
"100767"	"347573"
"100768"	"85671"
"100769"	"458867"
"100772"	"221022"
"100774"	"254578"
"100781"	"183418"
"100782"	"455349"
"100782"	"455351"
"100787"	"217299"
"100787"	"421705"
"100789"	"338644"
"100800"	"337045"
"100818"	"241757"
"100849"	"394572"
"100849"	"394633"
"100854"	"217057"
"100856"	"220951"
"100873"	"306704"
"100876"	"367576"
"100878"	"293661"
"100878"	"469424"
"100887"	"209119"
"100887"	"209120"
"100887"	"209121"
"100887"	"365084"
"100686"	"218744"
"100686"	"422183"
"100668"	"182200"
"100658"	"336967"
"100269"	"272182"
"100298"	"256197"
"100351"	"475854"
"100362"	"403430"
"100386"	"225986"
"100396"	"216490"
"100407"	"417005"
"100413"	"57874"
"100419"	"144888"
"100423"	"364153"
"100889"	"409273"
"100889"	"492109"
"100424"	"453609"
"100446"	"260034"
"100453"	"165668"
"100479"	"375226"
"100516"	"340927"
"100539"	"328009"
"100551"	"457511"
"100566"	"191391"
"100581"	"237849"
"100592"	"301391"
"100604"	"451607"
"100616"	"272482"
"100618"	"392407"
"100618"	"504973"
"100433"	"292533"
"100894"	"155971"
"100894"	"324281"
"100936"	"250725"
"101365"	"270605"
"101366"	"299694"
"101412"	"435810"
"101444"	"154161"
"101470"	"335508"
"101486"	"421069"
"101491"	"331176"
"101492"	"115793"
"101492"	"115794"
"101492"	"115795"
"101499"	"212338"
"101516"	"206392"
"101516"	"206393"
"101516"	"206394"
"101516"	"206476"
"101516"	"206479"
"101524"	"133070"
"101524"	"133071"
"101542"	"223299"
"101550"	"293101"
"101556"	"390962"
"101568"	"381748"
"101576"	"416738"
"101576"	"511936"
"101610"	"14009"
"101610"	"303672"
"101612"	"410988"
"101628"	"334540"
"101639"	"323484"
"101664"	"287429"
"101671"	"367929"
"101697"	"241929"
"101361"	"232023"
"101360"	"279310"
"101356"	"271552"
"101356"	"271687"
"101352"	"263814"
